frame,gps_longitude,gps_latitude,gps_azimuth
576,36.177796,120.487684,195.564134
577,36.177796,120.487684,195.564134
578,36.177796,120.487684,195.564134
579,36.177796,120.487684,195.554729
580,36.177796,120.487684,195.554729
581,36.177796,120.487684,195.535162
582,36.177796,120.487684,195.535162
583,36.177796,120.487684,195.535162
584,36.177796,120.487684,195.535162
585,36.177796,120.487684,195.528186
586,36.177796,120.487684,195.528186
587,36.177796,120.487684,195.506959
588,36.177796,120.487684,195.506959
589,36.177796,120.487684,195.506959
590,36.177796,120.487684,195.506959
591,36.177796,120.487684,195.494693
592,36.177796,120.487684,195.494693
593,36.177796,120.487684,195.469758
594,36.177796,120.487684,195.469758
595,36.177796,120.487684,195.469758
596,36.177796,120.487684,195.469758
597,36.177796,120.487684,195.454978
598,36.177796,120.487684,195.454978
599,36.177796,120.487684,195.425712
600,36.177796,120.487684,195.425712
601,36.177796,120.487684,195.410952
602,36.177796,120.487684,195.410952
603,36.177796,120.487684,195.398056
604,36.177796,120.487684,195.398056
605,36.177796,120.487684,195.398056
606,36.177796,120.487684,195.398056
607,36.177796,120.487684,195.384588
608,36.177796,120.487684,195.384588
609,36.177796,120.487684,195.355194
610,36.177796,120.487684,195.355194
611,36.177796,120.487684,195.338354
612,36.177796,120.487684,195.338354
613,36.177796,120.487684,195.321247
614,36.177796,120.487684,195.321247
615,36.177796,120.487684,195.303934
616,36.177796,120.487684,195.303934
617,36.177796,120.487684,195.303934
618,36.177796,120.487684,195.303934
619,36.177796,120.487684,195.283195
620,36.177796,120.487684,195.283195
621,36.177796,120.487684,195.245633
622,36.177796,120.487684,195.245633
623,36.177796,120.487684,195.245633
624,36.177796,120.487684,195.245633
625,36.177796,120.487684,195.225393
626,36.177796,120.487684,195.225393
627,36.177796,120.487684,195.188222
628,36.177796,120.487684,195.188222
629,36.177796,120.487684,195.188222
630,36.177796,120.487684,195.188222
631,36.177796,120.487684,195.167401
632,36.177796,120.487684,195.167401
633,36.177795,120.487684,195.124589
634,36.177795,120.487684,195.124589
635,36.177795,120.487684,195.124589
636,36.177795,120.487684,195.124589
637,36.177795,120.487684,195.100393
638,36.177795,120.487684,195.100393
639,36.177795,120.487684,195.049006
640,36.177795,120.487684,195.049006
641,36.177795,120.487684,195.019355
642,36.177795,120.487684,195.019355
643,36.177795,120.487684,194.990546
644,36.177795,120.487684,194.990546
