frame,gps_longitude,gps_latitude,gps_azimuth
595,36.177773,120.487686,181.464760
596,36.177773,120.487686,181.463682
597,36.177773,120.487686,181.463682
598,36.177773,120.487686,181.463682
599,36.177773,120.487686,181.463682
600,36.177773,120.487686,181.463682
601,36.177773,120.487686,181.464547
602,36.177773,120.487686,181.464345
603,36.177773,120.487686,181.464345
604,36.177773,120.487686,181.464345
605,36.177773,120.487686,181.464345
606,36.177773,120.487686,181.464345
607,36.177773,120.487686,181.462176
608,36.177773,120.487686,181.461881
609,36.177773,120.487686,181.461881
610,36.177773,120.487686,181.461881
611,36.177773,120.487686,181.461881
612,36.177773,120.487686,181.461795
613,36.177773,120.487686,181.461795
614,36.177773,120.487686,181.461795
615,36.177773,120.487686,181.460469
616,36.177773,120.487686,181.460604
617,36.177773,120.487686,181.460604
618,36.177773,120.487686,181.460604
619,36.177773,120.487686,181.460784
620,36.177773,120.487686,181.460784
621,36.177773,120.487686,181.460828
622,36.177773,120.487686,181.460828
623,36.177773,120.487686,181.460828
624,36.177773,120.487686,181.460828
625,36.177773,120.487686,181.460911
626,36.177773,120.487686,181.460911
627,36.177773,120.487686,181.459170
628,36.177773,120.487686,181.459170
629,36.177773,120.487686,181.459170
630,36.177773,120.487686,181.459170
631,36.177773,120.487686,181.456795
632,36.177773,120.487686,181.456795
633,36.177773,120.487686,181.455105
634,36.177773,120.487686,181.455105
635,36.177773,120.487686,181.454063
636,36.177773,120.487686,181.454063
637,36.177773,120.487686,181.452211
638,36.177773,120.487686,181.452211
639,36.177773,120.487686,181.453644
640,36.177773,120.487686,181.453644
641,36.177773,120.487686,181.453644
642,36.177773,120.487686,181.453581
643,36.177773,120.487686,181.453581
644,36.177773,120.487686,181.453581
645,36.177773,120.487686,181.453581
646,36.177773,120.487686,181.452168
647,36.177773,120.487686,181.452168
648,36.177773,120.487686,181.452168
649,36.177773,120.487686,181.452032
650,36.177773,120.487686,181.452032
651,36.177773,120.487686,181.452314
652,36.177773,120.487686,181.451029
653,36.177773,120.487686,181.451029
654,36.177773,120.487686,181.451299
655,36.177773,120.487686,181.451299
656,36.177773,120.487686,181.451594
657,36.177773,120.487686,181.451594
658,36.177773,120.487686,181.451929
659,36.177773,120.487686,181.451929
660,36.177773,120.487686,181.453463
661,36.177773,120.487686,181.453463
662,36.177773,120.487686,181.453463
663,36.177773,120.487686,181.453463
664,36.177773,120.487686,181.451841
665,36.177773,120.487686,181.451841
666,36.177773,120.487686,181.451841
667,36.177773,120.487686,181.451295
668,36.177773,120.487686,181.451295
669,36.177773,120.487686,181.451295
670,36.177773,120.487686,181.450588
671,36.177773,120.487686,181.450588
672,36.177773,120.487686,181.448921
673,36.177773,120.487686,181.448921
674,36.177773,120.487686,181.448921
675,36.177773,120.487686,181.448921
676,36.177773,120.487686,181.447757
677,36.177773,120.487686,181.447757
678,36.177773,120.487686,181.446747
679,36.177773,120.487686,181.446747
680,36.177773,120.487686,181.446747
681,36.177773,120.487686,181.446747
682,36.177773,120.487686,181.446747
683,36.177773,120.487686,181.446980
684,36.177773,120.487686,181.445131
685,36.177773,120.487686,181.445131
686,36.177773,120.487686,181.445131
687,36.177773,120.487686,181.445131
688,36.177773,120.487686,181.445131
689,36.177773,120.487686,181.445131
690,36.177773,120.487686,181.444756
691,36.177773,120.487686,181.444756
692,36.177773,120.487686,181.444756
693,36.177773,120.487686,181.444756
694,36.177773,120.487686,181.444931
695,36.177773,120.487686,181.444931
696,36.177773,120.487686,181.443977
697,36.177773,120.487686,181.443977
698,36.177773,120.487686,181.443977
699,36.177773,120.487686,181.443977
700,36.177773,120.487686,181.443977
701,36.177773,120.487686,181.443806
702,36.177773,120.487686,181.444970
703,36.177773,120.487686,181.444970
704,36.177773,120.487686,181.444970
705,36.177773,120.487686,181.444970
706,36.177773,120.487686,181.444970
707,36.177773,120.487686,181.443016
708,36.177773,120.487686,181.442960
709,36.177773,120.487686,181.442960
710,36.177773,120.487686,181.442960
711,36.177773,120.487686,181.442960
712,36.177773,120.487686,181.443644
713,36.177773,120.487686,181.443644
714,36.177773,120.487686,181.443644
715,36.177773,120.487686,181.442004
716,36.177773,120.487686,181.442353
717,36.177773,120.487686,181.442353
718,36.177773,120.487686,181.442172
719,36.177773,120.487686,181.442172
720,36.177773,120.487686,181.442172
721,36.177773,120.487686,181.444471
722,36.177773,120.487686,181.444471
723,36.177773,120.487686,181.444471
724,36.177773,120.487686,181.444471
725,36.177773,120.487686,181.442820
726,36.177773,120.487686,181.442820
727,36.177773,120.487686,181.440848
728,36.177773,120.487686,181.440848
729,36.177773,120.487686,181.440848
730,36.177773,120.487686,181.440848
731,36.177773,120.487686,181.439806
732,36.177773,120.487686,181.439927
733,36.177773,120.487686,181.439927
734,36.177773,120.487686,181.439927
735,36.177773,120.487686,181.438143
736,36.177773,120.487686,181.438143
737,36.177773,120.487686,181.438143
738,36.177773,120.487686,181.438143
739,36.177773,120.487686,181.439824
740,36.177773,120.487686,181.439824
741,36.177773,120.487686,181.439824
742,36.177773,120.487686,181.439824
743,36.177773,120.487686,181.440053
744,36.177773,120.487686,181.435974
745,36.177773,120.487686,181.435974
746,36.177773,120.487686,181.435974
747,36.177773,120.487686,181.436435
748,36.177773,120.487686,181.436039
749,36.177773,120.487686,181.436039
750,36.177773,120.487686,181.436039
751,36.177773,120.487686,181.436426
752,36.177773,120.487686,181.436426
753,36.177773,120.487686,181.436426
754,36.177773,120.487686,181.436426
755,36.177773,120.487686,181.436478
756,36.177773,120.487686,181.436478
757,36.177773,120.487686,181.435427
758,36.177773,120.487686,181.435427
759,36.177773,120.487686,181.435427
760,36.177773,120.487686,181.435427
761,36.177773,120.487686,181.433605
762,36.177773,120.487686,181.433605
763,36.177773,120.487686,181.433605
764,36.177773,120.487686,181.433605
765,36.177773,120.487686,181.434419
766,36.177773,120.487686,181.434419
767,36.177773,120.487686,181.435321
768,36.177773,120.487686,181.435321
769,36.177773,120.487686,181.435321
770,36.177773,120.487686,181.435321
771,36.177773,120.487686,181.435260
772,36.177773,120.487686,181.435260
773,36.177773,120.487686,181.438265
774,36.177773,120.487686,181.438265
775,36.177773,120.487686,181.438265
776,36.177773,120.487686,181.438265
777,36.177773,120.487686,181.437422
778,36.177773,120.487686,181.437422
779,36.177773,120.487686,181.439674
780,36.177773,120.487686,181.439674
781,36.177773,120.487686,181.439674
782,36.177773,120.487686,181.439674
783,36.177773,120.487686,181.440429
784,36.177773,120.487686,181.440429
785,36.177773,120.487686,181.439893
786,36.177773,120.487686,181.439893
787,36.177773,120.487686,181.439893
788,36.177773,120.487686,181.439893
789,36.177773,120.487686,181.439893
790,36.177773,120.487686,181.439893
791,36.177773,120.487686,181.440941
792,36.177773,120.487686,181.440941
793,36.177773,120.487686,181.440941
794,36.177773,120.487686,181.440941
795,36.177773,120.487686,181.440941
796,36.177773,120.487686,181.440941
797,36.177773,120.487686,181.438279
798,36.177773,120.487686,181.438279
799,36.177773,120.487686,181.438279
800,36.177773,120.487686,181.438279
801,36.177773,120.487686,181.436424
802,36.177773,120.487686,181.436424
803,36.177773,120.487686,181.436465
804,36.177773,120.487686,181.436465
805,36.177773,120.487686,181.436465
806,36.177773,120.487686,181.436465
807,36.177773,120.487686,181.436757
808,36.177773,120.487686,181.436757
809,36.177773,120.487686,181.440574
810,36.177773,120.487686,181.440574
811,36.177773,120.487686,181.440574
812,36.177773,120.487686,181.443350
813,36.177773,120.487686,181.443350
814,36.177773,120.487686,181.444601
815,36.177773,120.487686,181.444601
816,36.177773,120.487686,181.444601
