frame,gps_longitude,gps_latitude,gps_azimuth
503,36.177756,120.487687,185.212012
504,36.177756,120.487687,185.210441
505,36.177756,120.487687,185.210441
506,36.177756,120.487687,185.211193
507,36.177756,120.487687,185.211193
508,36.177756,120.487687,185.209609
509,36.177756,120.487687,185.209609
510,36.177756,120.487687,185.210794
511,36.177756,120.487687,185.210794
512,36.177756,120.487687,185.211774
513,36.177756,120.487687,185.211774
514,36.177756,120.487687,185.210572
515,36.177756,120.487687,185.210572
516,36.177756,120.487687,185.213563
517,36.177756,120.487687,185.213563
518,36.177756,120.487687,185.212490
519,36.177756,120.487687,185.212490
520,36.177756,120.487687,185.214978
521,36.177756,120.487687,185.214978
522,36.177756,120.487687,185.214591
523,36.177756,120.487687,185.214591
524,36.177756,120.487687,185.214571
525,36.177756,120.487687,185.214571
526,36.177756,120.487687,185.214383
527,36.177756,120.487687,185.214383
528,36.177756,120.487687,185.213131
529,36.177756,120.487687,185.213131
530,36.177756,120.487687,185.214173
531,36.177756,120.487687,185.214173
532,36.177756,120.487687,185.214874
533,36.177756,120.487687,185.214874
534,36.177756,120.487687,185.212042
535,36.177756,120.487687,185.212042
536,36.177756,120.487687,185.211919
537,36.177756,120.487687,185.211919
538,36.177756,120.487687,185.209355
539,36.177756,120.487687,185.209355
540,36.177756,120.487687,185.210497
541,36.177756,120.487687,185.210497
542,36.177756,120.487687,185.211229
543,36.177756,120.487687,185.211229
544,36.177756,120.487687,185.210291
545,36.177756,120.487687,185.210291
546,36.177756,120.487687,185.210447
547,36.177756,120.487687,185.210447
548,36.177756,120.487687,185.208520
549,36.177756,120.487687,185.208520
550,36.177756,120.487687,185.209065
551,36.177756,120.487687,185.209065
552,36.177756,120.487687,185.209525
553,36.177756,120.487687,185.209525
554,36.177756,120.487687,185.208812
555,36.177756,120.487687,185.208812
556,36.177756,120.487687,185.209578
557,36.177756,120.487687,185.209578
558,36.177756,120.487687,185.208536
559,36.177756,120.487687,185.208536
560,36.177756,120.487687,185.209314
561,36.177756,120.487687,185.209314
562,36.177756,120.487687,185.212222
563,36.177756,120.487687,185.212222
564,36.177756,120.487687,185.211460
565,36.177756,120.487687,185.211460
566,36.177756,120.487687,185.211460
567,36.177756,120.487687,185.212701
568,36.177756,120.487687,185.212701
569,36.177756,120.487688,185.212188
570,36.177756,120.487688,185.212841
571,36.177756,120.487688,185.212841
572,36.177756,120.487688,185.214041
573,36.177756,120.487688,185.214041
574,36.177756,120.487688,185.213342
575,36.177756,120.487688,185.213342
576,36.177756,120.487688,185.214252
577,36.177756,120.487688,185.214252
578,36.177756,120.487688,185.213416
579,36.177756,120.487688,185.213416
580,36.177756,120.487688,185.213614
581,36.177756,120.487688,185.213614
582,36.177756,120.487688,185.213614
583,36.177756,120.487688,185.213678
584,36.177756,120.487688,185.213678
585,36.177756,120.487688,185.213407
586,36.177756,120.487688,185.214486
587,36.177756,120.487688,185.214486
588,36.177756,120.487688,185.210827
589,36.177756,120.487688,185.210827
590,36.177756,120.487688,185.209887
591,36.177756,120.487688,185.209887
592,36.177756,120.487688,185.209998
593,36.177756,120.487688,185.209998
594,36.177756,120.487688,185.209998
595,36.177756,120.487688,185.207989
596,36.177756,120.487688,185.207989
597,36.177756,120.487688,185.207989
598,36.177756,120.487688,185.207989
599,36.177756,120.487688,185.209042
600,36.177756,120.487688,185.209042
601,36.177756,120.487688,185.209042
602,36.177756,120.487688,185.209042
603,36.177756,120.487688,185.206935
604,36.177756,120.487688,185.206935
605,36.177756,120.487688,185.205831
606,36.177756,120.487688,185.205831
607,36.177756,120.487688,185.205831
608,36.177756,120.487688,185.205831
609,36.177756,120.487688,185.205831
610,36.177756,120.487688,185.205831
611,36.177756,120.487688,185.205831
612,36.177756,120.487688,185.205934
613,36.177756,120.487688,185.205934
614,36.177756,120.487688,185.199544
615,36.177756,120.487688,185.199544
616,36.177756,120.487688,185.200859
617,36.177756,120.487688,185.200859
618,36.177756,120.487689,185.197921
619,36.177756,120.487689,185.197921
620,36.177756,120.487689,185.205294
621,36.177756,120.487689,185.205294
622,36.177756,120.487689,185.207890
623,36.177756,120.487689,185.207890
624,36.177756,120.487689,185.205475
625,36.177756,120.487689,185.205475
626,36.177756,120.487689,185.207776
627,36.177756,120.487689,185.207776
628,36.177756,120.487689,185.205391
629,36.177756,120.487689,185.205391
630,36.177756,120.487689,185.205433
631,36.177756,120.487689,185.205433
632,36.177756,120.487689,185.207078
633,36.177756,120.487689,185.207078
634,36.177756,120.487689,185.206086
635,36.177756,120.487689,185.206086
636,36.177756,120.487689,185.206086
637,36.177756,120.487689,185.206086
638,36.177756,120.487689,185.209345
639,36.177756,120.487689,185.209345
640,36.177756,120.487689,185.209345
641,36.177756,120.487689,185.209345
642,36.177756,120.487688,185.214841
643,36.177756,120.487688,185.214841
644,36.177756,120.487688,185.221253
645,36.177756,120.487688,185.221253
646,36.177756,120.487688,185.221253
647,36.177756,120.487688,185.221253
648,36.177756,120.487689,185.224405
649,36.177756,120.487689,185.224405
