frame,gps_longitude,gps_latitude,gps_azimuth,curviture
3685,36.177415,120.488314,112.078104,1
3686,36.177415,120.488314,112.078104,1
3687,36.177415,120.488315,112.087546,1
3688,36.177415,120.488315,112.087546,1
3689,36.177415,120.488316,112.121743,1
3690,36.177415,120.488316,112.121743,1
3691,36.177415,120.488317,112.130972,1
3692,36.177415,120.488317,112.130972,1
3693,36.177414,120.488317,112.133199,1
3694,36.177414,120.488317,112.133199,1
3695,36.177414,120.488318,112.131611,1
3696,36.177414,120.488318,112.131611,1
3697,36.177414,120.488318,112.131611,1
3698,36.177414,120.488318,112.131611,1
3699,36.177414,120.488319,112.134967,1
3700,36.177414,120.488319,112.134967,1
3701,36.177414,120.48832,112.171938,1
3702,36.177414,120.48832,112.171938,1
3703,36.177414,120.48832,112.171938,1
3704,36.177414,120.48832,112.171938,1
3705,36.177414,120.488321,112.196291,1
3706,36.177414,120.488321,112.196291,1
3707,36.177413,120.488323,112.238704,1
3708,36.177413,120.488323,112.238704,1
3709,36.177413,120.488323,112.238704,1
3710,36.177413,120.488323,112.238704,1
3711,36.177413,120.488323,112.248777,1
3712,36.177413,120.488323,112.248777,1
3713,36.177413,120.488325,112.244649,1
3714,36.177413,120.488325,112.244649,1
3715,36.177413,120.488325,112.244649,1
3716,36.177413,120.488325,112.244649,1
3717,36.177413,120.488325,112.227642,1
3718,36.177413,120.488325,112.227642,1
3719,36.177412,120.488327,112.179143,1
3720,36.177412,120.488327,112.179143,1
3721,36.177412,120.488328,112.159824,1
3722,36.177412,120.488328,112.159824,1
3723,36.177412,120.488328,112.1553,1
3724,36.177412,120.488328,112.1553,1
3725,36.177412,120.488329,112.163365,1
3726,36.177412,120.488329,112.163365,1
3727,36.177412,120.488329,112.163365,1
3728,36.177412,120.488329,112.163365,1
3729,36.177412,120.48833,112.187627,1
3730,36.177412,120.48833,112.187627,1
3731,36.177412,120.488331,112.23983,1
3732,36.177412,120.488331,112.23983,1
3733,36.177411,120.488332,112.260798,1
3734,36.177411,120.488332,112.260798,1
3735,36.177411,120.488333,112.271678,1
3736,36.177411,120.488333,112.271678,1
3737,36.177411,120.488333,112.271678,1
3738,36.177411,120.488333,112.271678,1
3739,36.177411,120.488333,112.278569,1
3740,36.177411,120.488333,112.278569,1
3741,36.177411,120.488335,112.276975,1
3742,36.177411,120.488335,112.276975,1
3743,36.177411,120.488335,112.276975,1
3744,36.177411,120.488335,112.276975,1
3745,36.177411,120.488336,112.2721,1
3746,36.177411,120.488336,112.2721,1
3747,36.17741,120.488337,112.269106,1
3748,36.17741,120.488337,112.269106,1
3749,36.17741,120.488337,112.269106,1
3750,36.17741,120.488338,112.277365,1
3751,36.17741,120.488338,112.277365,1
3752,36.17741,120.488338,112.277365,1
3753,36.17741,120.488339,112.294845,1
3754,36.17741,120.488339,112.294845,1
3755,36.17741,120.488339,112.294845,1
3756,36.17741,120.488339,112.294845,1
3757,36.17741,120.48834,112.329301,1
3758,36.17741,120.48834,112.329301,1
3759,36.177409,120.488341,112.346206,1
3760,36.177409,120.488341,112.346206,1
3761,36.177409,120.488342,112.34879,1
3762,36.177409,120.488342,112.34879,1
3763,36.177409,120.488343,112.350374,1
3764,36.177409,120.488343,112.350374,1
3765,36.177409,120.488344,112.353951,1
3766,36.177409,120.488344,112.353951,1
3767,36.177409,120.488344,112.353951,1
3768,36.177409,120.488344,112.353951,1
3769,36.177409,120.488344,112.363219,1
3770,36.177409,120.488344,112.363219,1
3771,36.177408,120.488346,112.393111,1
3772,36.177408,120.488346,112.393111,1
3773,36.177408,120.488346,112.393111,1
3774,36.177408,120.488346,112.393111,1
3775,36.177408,120.488347,112.406078,1
3776,36.177408,120.488347,112.406078,1
3777,36.177408,120.488348,112.424593,1
3778,36.177408,120.488348,112.424593,1
3779,36.177408,120.488348,112.424593,1
3780,36.177408,120.488348,112.424593,1
3781,36.177408,120.488349,112.422806,1
3782,36.177408,120.488349,112.422806,1
3783,36.177407,120.48835,112.397304,1
3784,36.177407,120.48835,112.397304,1
3785,36.177407,120.48835,112.397304,1
3786,36.177407,120.48835,112.397304,1
3787,36.177407,120.488351,112.376212,1
3788,36.177407,120.488351,112.376212,1
3789,36.177407,120.488351,112.376212,1
3790,36.177407,120.488353,112.334089,1
3791,36.177407,120.488353,112.318603,1
3792,36.177407,120.488353,112.318603,1
3793,36.177407,120.488353,112.318603,1
3794,36.177407,120.488354,112.308798,1
3795,36.177406,120.488355,112.305558,1
3796,36.177406,120.488355,112.305558,1
3797,36.177406,120.488355,112.305558,1
3798,36.177406,120.488355,112.305558,1
3799,36.177406,120.488356,112.300361,1
3800,36.177406,120.488356,112.300361,1
3801,36.177406,120.488357,112.270097,1
3802,36.177406,120.488357,112.270097,1
3803,36.177406,120.488357,112.270097,1
3804,36.177406,120.488357,112.270097,1
3805,36.177406,120.488358,112.239739,1
3806,36.177406,120.488358,112.239739,1
3807,36.177405,120.488359,112.177614,1
3808,36.177405,120.488359,112.177614,1
3809,36.177405,120.488359,112.177614,1
3810,36.177405,120.488359,112.177614,1
3811,36.177405,120.48836,112.145355,1
3812,36.177405,120.48836,112.145355,1
3813,36.177405,120.488362,112.131338,1
3814,36.177405,120.488362,112.131338,1
3815,36.177405,120.488362,112.131338,1
3816,36.177405,120.488362,112.131338,1
3817,36.177405,120.488363,112.131124,1
3818,36.177405,120.488363,112.131124,1
3819,36.177404,120.488364,112.115125,1
3820,36.177404,120.488364,112.115125,1
3821,36.177404,120.488365,112.105554,1
3822,36.177404,120.488365,112.105554,1
3823,36.177404,120.488365,112.105554,1
3824,36.177404,120.488366,112.092614,1
3825,36.177404,120.488366,112.082181,1
3826,36.177404,120.488366,112.082181,1
3827,36.177404,120.488366,112.082181,1
3828,36.177404,120.488366,112.082181,1
3829,36.177404,120.488367,112.076986,1
3830,36.177404,120.488367,112.076986,1
3831,36.177403,120.488369,112.071554,1
3832,36.177403,120.488369,112.071554,1
3833,36.177403,120.488369,112.071554,1
3834,36.177403,120.488369,112.071554,1
3835,36.177403,120.488369,112.074812,1
3836,36.177403,120.488369,112.074812,1
3837,36.177403,120.488371,112.103375,1
3838,36.177403,120.488371,112.103375,1
3839,36.177403,120.488371,112.103375,1
3840,36.177403,120.488371,112.103375,1
3841,36.177403,120.488372,112.118009,1
3842,36.177403,120.488372,112.118009,1
3843,36.177403,120.488372,112.118009,1
3844,36.177403,120.488372,112.118009,1
3845,36.177402,120.488373,112.128693,1
3846,36.177402,120.488373,112.128693,1
3847,36.177402,120.488375,112.121408,1
3848,36.177402,120.488375,112.121408,1
3849,36.177402,120.488375,112.116587,1
3850,36.177402,120.488375,112.116587,1
3851,36.177402,120.488375,112.116587,1
3852,36.177402,120.488375,112.116587,1
3853,36.177402,120.488376,112.11346,1
3854,36.177402,120.488376,112.11346,1
3855,36.177402,120.488376,112.11346,1
3856,36.177402,120.488376,112.11346,1
3857,36.177401,120.488378,112.095031,1
3858,36.177401,120.488378,112.095031,1
3859,36.177401,120.488379,112.070454,1
3860,36.177401,120.488379,112.070454,1
3861,36.177401,120.48838,112.072847,1
3862,36.177401,120.48838,112.072847,1
3863,36.177401,120.488381,112.087423,1
3864,36.177401,120.488381,112.087423,1
3865,36.1774,120.488381,112.1064,1
3866,36.1774,120.488381,112.1064,1
3867,36.1774,120.488381,112.1064,1
3868,36.1774,120.488381,112.1064,1
3869,36.1774,120.488381,112.1064,1
3870,36.1774,120.488382,112.125221,1
3871,36.1774,120.488384,112.148111,1
3872,36.1774,120.488384,112.148111,1
3873,36.1774,120.488384,112.148111,1
3874,36.1774,120.488384,112.148111,1
3875,36.1774,120.488384,112.151885,1
3876,36.1774,120.488384,112.151885,1
3877,36.177399,120.488386,112.143016,1
3878,36.177399,120.488386,112.143016,1
3879,36.177399,120.488386,112.143016,1
3880,36.177399,120.488386,112.143016,1
3881,36.177399,120.488387,112.125315,1
3882,36.177399,120.488387,112.125315,1
3883,36.177399,120.488388,112.086805,1
3884,36.177399,120.488388,112.086805,1
3885,36.177399,120.488388,112.086805,1
3886,36.177399,120.488388,112.086805,1
3887,36.177399,120.488389,112.077587,1
3888,36.177399,120.488389,112.077587,1
3889,36.177399,120.488391,112.080886,1
3890,36.177399,120.488391,112.080886,1
3891,36.177398,120.488391,112.084165,1
3892,36.177398,120.488391,112.084165,1
3893,36.177398,120.488392,112.085178,1
3894,36.177398,120.488392,112.085178,1
3895,36.177398,120.488393,112.079789,1
3896,36.177398,120.488393,112.079789,1
3897,36.177398,120.488393,112.079789,1
3898,36.177398,120.488393,112.079789,1
3899,36.177398,120.488394,112.070369,1
3900,36.177398,120.488394,112.070369,1
3901,36.177398,120.488395,112.056429,1
3902,36.177398,120.488395,112.056429,1
3903,36.177398,120.488395,112.056429,1
3904,36.177398,120.488395,112.056429,1
3905,36.177397,120.488396,112.065441,1
3906,36.177397,120.488396,112.065441,1
3907,36.177397,120.488397,112.099356,1
3908,36.177397,120.488397,112.099356,1
3909,36.177397,120.488397,112.099356,1
3910,36.177397,120.488397,112.099356,1
3911,36.177397,120.488397,112.099356,1
3912,36.177397,120.488397,112.099356,1
3913,36.177397,120.488397,112.099356,1
3914,36.177397,120.488398,112.120431,1
3915,36.177396,120.4884,112.175914,1
3916,36.177396,120.4884,112.175914,1
3917,36.177396,120.488401,112.178087,1
3918,36.177396,120.488401,112.178087,1
3919,36.177396,120.488402,112.167387,1
3920,36.177396,120.488402,112.167387,1
3921,36.177396,120.488403,112.155295,1
3922,36.177396,120.488403,112.155295,1
3923,36.177396,120.488403,112.138305,1
3924,36.177396,120.488403,112.138305,1
3925,36.177396,120.488403,112.138305,1
3926,36.177396,120.488404,112.122249,1
3927,36.177396,120.488404,112.122249,1
3928,36.177396,120.488404,112.122249,1
3929,36.177395,120.488405,112.11064,1
3930,36.177395,120.488405,112.11064,1
3931,36.177395,120.488406,112.104081,1
3932,36.177395,120.488406,112.104081,1
3933,36.177395,120.488406,112.104081,1
3934,36.177395,120.488406,112.104081,1
3935,36.177395,120.488407,112.098905,1
3936,36.177395,120.488407,112.098905,1
3937,36.177395,120.488409,112.073025,1
3938,36.177395,120.488409,112.073025,1
3939,36.177395,120.488409,112.073025,1
3940,36.177395,120.488409,112.073025,1
3941,36.177395,120.48841,112.057371,1
3942,36.177395,120.48841,112.057371,1
3943,36.177394,120.488411,112.03089,1
3944,36.177394,120.488411,112.03089,1
3945,36.177394,120.488411,112.03089,1
3946,36.177394,120.488411,112.03089,1
3947,36.177394,120.488412,112.020165,1
3948,36.177394,120.488412,112.020165,1
3949,36.177394,120.488413,111.992042,1
3950,36.177394,120.488413,111.992042,1
3951,36.177394,120.488413,111.992042,1
3952,36.177394,120.488413,111.992042,1
3953,36.177394,120.488413,111.992042,1
3954,36.177394,120.488413,111.992042,1
3955,36.177394,120.488414,111.97609,1
3956,36.177394,120.488414,111.97609,1
3957,36.177394,120.488414,111.97609,1
3958,36.177394,120.488414,111.97609,1
3959,36.177393,120.488416,111.926097,1
3960,36.177393,120.488416,111.926097,1
3961,36.177393,120.488418,111.877421,1
3962,36.177393,120.488418,111.877421,1
3963,36.177393,120.488419,111.84865,1
3964,36.177393,120.488419,111.84865,1
3965,36.177393,120.48842,111.827687,1
3966,36.177393,120.48842,111.827687,1
3967,36.177393,120.48842,111.827687,1
3968,36.177393,120.48842,111.827687,1
3969,36.177392,120.48842,111.815632,1
3970,36.177392,120.48842,111.815632,1
3971,36.177392,120.488422,111.805296,1
3972,36.177392,120.488422,111.805296,1
3973,36.177392,120.488422,111.805296,1
3974,36.177392,120.488422,111.805296,1
3975,36.177392,120.488423,111.800538,1
3976,36.177392,120.488423,111.800538,1
3977,36.177392,120.488424,111.794563,1
3978,36.177392,120.488424,111.794563,1
3979,36.177392,120.488424,111.794563,1
3980,36.177392,120.488424,111.794563,1
3981,36.177391,120.488425,111.797716,1
3982,36.177391,120.488425,111.797716,1
3983,36.177391,120.488425,111.797716,1
3984,36.177391,120.488426,111.805462,1
3985,36.177391,120.488426,111.805462,1
3986,36.177391,120.488426,111.805462,1
3987,36.177391,120.488426,111.805462,1
3988,36.177391,120.488427,111.80811,1
3989,36.177391,120.488427,111.80811,1
3990,36.177391,120.488429,111.808025,1
3991,36.17739,120.488429,111.811391,1
3992,36.17739,120.488429,111.811391,1
3993,36.17739,120.488429,111.811391,1
3994,36.17739,120.48843,111.816421,1
3995,36.17739,120.488431,111.826874,1
3996,36.17739,120.488431,111.826874,1
3997,36.17739,120.488431,111.826874,1
3998,36.17739,120.488431,111.826874,1
3999,36.17739,120.488431,111.826874,1
4000,36.17739,120.488432,111.832958,1
4001,36.17739,120.488432,111.832958,1
4002,36.177389,120.488433,111.805926,1
4003,36.177389,120.488433,111.805926,1
4004,36.177389,120.488433,111.805926,1
4005,36.177389,120.488434,111.800623,1
4006,36.177389,120.488434,111.800623,1
4007,36.177389,120.488435,111.845414,1
4008,36.177389,120.488435,111.845414,1
4009,36.177389,120.488435,111.845414,1
4010,36.177389,120.488435,111.845414,1
4011,36.177389,120.488436,111.883042,1
4012,36.177389,120.488436,111.883042,1
4013,36.177389,120.488436,111.883042,1
4014,36.177388,120.488438,111.974545,1
4015,36.177388,120.488438,111.974545,1
4016,36.177388,120.488438,111.974545,1
4017,36.177388,120.488438,112.018947,1
4018,36.177388,120.488438,112.018947,1
4019,36.177388,120.48844,112.038225,1
4020,36.177388,120.48844,112.038225,1
4021,36.177388,120.488441,112.014989,1
4022,36.177388,120.488441,112.014989,1
4023,36.177388,120.488441,111.968307,1
4024,36.177388,120.488441,111.968307,1
4025,36.177387,120.488442,111.924124,1
4026,36.177387,120.488442,111.924124,1
4027,36.177387,120.488442,111.924124,1
4028,36.177387,120.488442,111.924124,1
4029,36.177387,120.488443,111.897411,1
4030,36.177387,120.488443,111.897411,1
4031,36.177387,120.488445,111.893696,1
4032,36.177387,120.488445,111.893696,1
4033,36.177387,120.488445,111.893696,1
4034,36.177387,120.488445,111.893696,1
4035,36.177387,120.488445,111.900925,1
4036,36.177387,120.488445,111.900925,1
4037,36.177387,120.488447,111.905934,1
4038,36.177387,120.488447,111.905934,1
4039,36.177387,120.488447,111.905934,1
4040,36.177387,120.488447,111.905934,1
4041,36.177386,120.488448,111.896793,1
4042,36.177386,120.488448,111.896793,1
4043,36.177386,120.488448,111.896793,1
4044,36.177386,120.488449,111.889445,1
4045,36.177386,120.488449,111.889445,1
4046,36.177386,120.488449,111.889445,1
4047,36.177386,120.48845,111.889587,1
4048,36.177386,120.48845,111.889587,1
4049,36.177386,120.488452,111.900133,1
4050,36.177386,120.488452,111.900133,1
4051,36.177386,120.488452,111.900133,1
4052,36.177386,120.488452,111.900133,1
4053,36.177386,120.488452,111.900133,1
4054,36.177386,120.488452,111.900133,1
4055,36.177385,120.488452,111.923226,1
4056,36.177385,120.488452,111.923226,1
4057,36.177385,120.488452,111.923226,1
4058,36.177385,120.488452,111.923226,1
4059,36.177385,120.488455,111.977908,1
4060,36.177385,120.488455,111.977908,1
4061,36.177385,120.488456,111.944403,1
4062,36.177385,120.488456,111.944403,1
4063,36.177385,120.488456,111.944403,1
4064,36.177385,120.488456,111.944403,1
4065,36.177385,120.488457,111.903466,1
4066,36.177385,120.488457,111.903466,1
4067,36.177384,120.488459,111.81222,1
4068,36.177384,120.488459,111.81222,1
4069,36.177384,120.488459,111.81222,1
4070,36.177384,120.488459,111.81222,1
4071,36.177384,120.488459,111.76419,1
4072,36.177384,120.488459,111.76419,1
4073,36.177384,120.488461,111.704608,1
4074,36.177384,120.488461,111.704608,1
4075,36.177384,120.488461,111.704608,1
4076,36.177384,120.488461,111.704608,1
4077,36.177384,120.488461,111.704608,1
4078,36.177384,120.488462,111.711832,1
4079,36.177384,120.488462,111.711832,1
4080,36.177384,120.488462,111.711832,1
4081,36.177383,120.488463,111.78592,1
4082,36.177383,120.488463,111.78592,1
4083,36.177383,120.488465,111.865229,1
4084,36.177383,120.488465,111.865229,1
4085,36.177383,120.488465,111.865229,1
4086,36.177383,120.488465,111.865229,1
4087,36.177383,120.488466,111.884729,1
4088,36.177383,120.488466,111.884729,1
4089,36.177382,120.488467,111.880016,1
4090,36.177382,120.488467,111.880016,1
4091,36.177382,120.488468,111.871051,1
4092,36.177382,120.488468,111.871051,1
4093,36.177382,120.488469,111.861731,1
4094,36.177382,120.488469,111.861731,1
4095,36.177382,120.488469,111.861731,1
4096,36.177382,120.488469,111.849038,1
4097,36.177382,120.488469,111.849038,1
4098,36.177382,120.488469,111.849038,1
4099,36.177382,120.48847,111.838606,1
4100,36.177382,120.48847,111.838606,1
4101,36.177381,120.488472,111.834421,1
4102,36.177381,120.488472,111.834421,1
4103,36.177381,120.488472,111.834421,1
4104,36.177381,120.488472,111.834421,1
4105,36.177381,120.488473,111.842342,1
4106,36.177381,120.488473,111.842342,1
4107,36.177381,120.488474,111.867583,1
4108,36.177381,120.488474,111.867583,1
4109,36.177381,120.488474,111.867583,1
4110,36.177381,120.488474,111.867583,1
4111,36.177381,120.488475,111.877762,1
4112,36.177381,120.488475,111.877762,1
4113,36.17738,120.488476,111.874691,1
4114,36.17738,120.488476,111.874691,1
4115,36.17738,120.488476,111.874691,1
4116,36.17738,120.488476,111.874691,1
4117,36.17738,120.488477,111.853771,1
4118,36.17738,120.488477,111.853771,1
4119,36.17738,120.488479,111.787549,1
4120,36.17738,120.488479,111.787549,1
4121,36.17738,120.488479,111.75235,1
4122,36.17738,120.488479,111.75235,1
4123,36.17738,120.48848,111.728356,1
4124,36.17738,120.48848,111.728356,1
4125,36.177379,120.488481,111.716524,1
4126,36.177379,120.488481,111.716524,1
4127,36.177379,120.488481,111.716524,1
4128,36.177379,120.488481,111.716524,1
4129,36.177379,120.488482,111.717885,1
4130,36.177379,120.488482,111.717885,1
4131,36.177379,120.488483,111.734452,1
4132,36.177379,120.488483,111.734452,1
4133,36.177379,120.488483,111.734452,1
4134,36.177379,120.488483,111.734452,1
4135,36.177379,120.488484,111.749053,1
4136,36.177379,120.488484,111.749053,1
4137,36.177378,120.488486,111.790075,1
4138,36.177378,120.488486,111.790075,1
4139,36.177378,120.488486,111.790075,1
4140,36.177378,120.488486,111.790075,1
4141,36.177378,120.488486,111.814021,1
4142,36.177378,120.488486,111.814021,1
4143,36.177378,120.488488,111.858854,1
4144,36.177378,120.488488,111.858854,1
4145,36.177378,120.488488,111.858854,1
4146,36.177378,120.488488,111.858854,1
4147,36.177378,120.488489,111.876726,1
4148,36.177378,120.488489,111.876726,1
4149,36.177377,120.48849,111.893462,1
4150,36.177377,120.48849,111.893462,1
4151,36.177377,120.48849,111.893462,1
4152,36.177377,120.48849,111.893462,1
4153,36.177377,120.48849,111.893462,1
4154,36.177377,120.48849,111.893462,1
4155,36.177377,120.488491,111.887514,1
4156,36.177377,120.488491,111.887514,1
4157,36.177377,120.488491,111.887514,1
4158,36.177377,120.488491,111.887514,1
4159,36.177377,120.488493,111.801633,1
4160,36.177377,120.488493,111.801633,1
4161,36.177376,120.488495,111.733803,1
4162,36.177376,120.488495,111.733803,1
4163,36.177376,120.488495,111.733803,1
4164,36.177376,120.488495,111.733803,1
4165,36.177376,120.488496,111.712521,1
4166,36.177376,120.488496,111.712521,1
4167,36.177376,120.488497,111.697,1
4168,36.177376,120.488497,111.697,1
4169,36.177376,120.488497,111.697,1
4170,36.177376,120.488497,111.697,1
4171,36.177376,120.488498,111.705957,1
4172,36.177376,120.488498,111.705957,1
4173,36.177375,120.4885,111.753879,1
4174,36.177375,120.4885,111.753879,1
4175,36.177375,120.4885,111.753879,1
4176,36.177375,120.4885,111.753879,1
4177,36.177375,120.488501,111.782218,1
4178,36.177375,120.488501,111.782218,1
4179,36.177375,120.488502,111.825993,1
4180,36.177375,120.488502,111.825993,1
4181,36.177375,120.488503,111.834544,1
4182,36.177375,120.488503,111.834544,1
4183,36.177375,120.488504,111.823749,1
4184,36.177375,120.488504,111.823749,1
4185,36.177374,120.488504,111.806614,1
4186,36.177374,120.488504,111.806614,1
4187,36.177374,120.488504,111.806614,1
4188,36.177374,120.488504,111.806614,1
4189,36.177374,120.488505,111.78042,1
4190,36.177374,120.488505,111.78042,1
4191,36.177374,120.488507,111.737199,1
4192,36.177374,120.488507,111.737199,1
4193,36.177374,120.488508,111.724879,1
4194,36.177374,120.488508,111.724879,1
4195,36.177374,120.488508,111.717412,1
4196,36.177374,120.488508,111.717412,1
4197,36.177374,120.488509,111.713068,1
4198,36.177374,120.488509,111.713068,1
4199,36.177373,120.48851,111.711278,1
4200,36.177373,120.48851,111.711278,1
4201,36.177373,120.488511,111.705104,1
4202,36.177373,120.488511,111.705104,1
4203,36.177373,120.488511,111.705104,1
4204,36.177373,120.488511,111.705104,1
4205,36.177373,120.488512,111.691967,1
4206,36.177373,120.488512,111.691967,1
4207,36.177373,120.488513,111.665686,1
4208,36.177373,120.488513,111.665686,1
4209,36.177373,120.488513,111.665686,1
4210,36.177373,120.488513,111.665686,1
4211,36.177373,120.488514,111.657267,1
4212,36.177373,120.488514,111.657267,1
4213,36.177373,120.488514,111.657267,1
4214,36.177372,120.488516,111.6535,1
4215,36.177372,120.488516,111.6535,1
4216,36.177372,120.488516,111.6535,1
4217,36.177372,120.488516,111.6535,1
4218,36.177372,120.488516,111.655771,1
4219,36.177372,120.488518,111.65855,1
4220,36.177372,120.488518,111.65855,1
4221,36.177371,120.488519,111.655994,1
4222,36.177371,120.488519,111.655994,1
4223,36.177371,120.48852,111.651243,1
4224,36.177371,120.48852,111.651243,1
4225,36.177371,120.48852,111.650104,1
4226,36.177371,120.48852,111.650104,1
4227,36.177371,120.48852,111.650104,1
4228,36.177371,120.48852,111.650104,1
4229,36.177371,120.488521,111.659239,1
4230,36.177371,120.488521,111.659239,1
4231,36.177371,120.488523,111.692745,1
4232,36.177371,120.488523,111.692745,1
4233,36.177371,120.488523,111.692745,1
4234,36.177371,120.488523,111.692745,1
4235,36.17737,120.488524,111.712665,1
4236,36.17737,120.488524,111.712665,1
4237,36.17737,120.488525,111.74989,1
4238,36.17737,120.488525,111.74989,1
4239,36.17737,120.488525,111.74989,1
4240,36.17737,120.488525,111.74989,1
4241,36.17737,120.488526,111.763992,1
4242,36.17737,120.488526,111.763992,1
4243,36.177369,120.488528,111.79656,1
4244,36.177369,120.488528,111.79656,1
4245,36.177369,120.488528,111.79656,1
4246,36.177369,120.488528,111.79656,1
4247,36.177369,120.488528,111.811675,1
4248,36.177369,120.488528,111.811675,1
4249,36.177369,120.48853,111.827075,1
4250,36.177369,120.48853,111.827075,1
4251,36.177369,120.48853,111.827075,1
4252,36.177369,120.48853,111.827075,1
4253,36.177369,120.48853,111.827075,1
4254,36.177369,120.48853,111.827075,1
4255,36.177369,120.488531,111.820988,1
4256,36.177369,120.488531,111.820988,1
4257,36.177369,120.488531,111.820988,1
4258,36.177369,120.488531,111.820988,1
4259,36.177368,120.488533,111.750702,1
4260,36.177368,120.488533,111.750702,1
4261,36.177368,120.488535,111.727804,1
4262,36.177368,120.488535,111.727804,1
4263,36.177368,120.488535,111.727804,1
4264,36.177368,120.488535,111.727804,1
4265,36.177368,120.488535,111.730477,1
4266,36.177368,120.488535,111.730477,1
4267,36.177367,120.488537,111.746197,1
4268,36.177367,120.488537,111.746197,1
4269,36.177367,120.488537,111.746197,1
4270,36.177367,120.488537,111.746197,1
4271,36.177367,120.488538,111.758502,1
4272,36.177367,120.488538,111.758502,1
4273,36.177367,120.48854,111.79069,1
4274,36.177367,120.48854,111.79069,1
4275,36.177367,120.48854,111.79069,1
4276,36.177367,120.48854,111.79069,1
4277,36.177367,120.48854,111.798143,1
4278,36.177367,120.48854,111.798143,1
4279,36.177366,120.488542,111.766589,1
4280,36.177366,120.488542,111.766589,1
4281,36.177366,120.488543,111.737467,1
4282,36.177366,120.488543,111.737467,1
4283,36.177366,120.488544,111.699887,1
4284,36.177366,120.488544,111.699887,1
4285,36.177366,120.488544,111.65802,1
4286,36.177366,120.488544,111.65802,1
4287,36.177366,120.488544,111.65802,1
4288,36.177366,120.488544,111.65802,1
4289,36.177366,120.488545,111.617262,1
4290,36.177366,120.488545,111.617262,1
4291,36.177366,120.488547,111.550811,1
4292,36.177366,120.488547,111.550811,1
4293,36.177366,120.488547,111.550811,1
4294,36.177366,120.488547,111.550811,1
4295,36.177365,120.488548,111.527394,1
4296,36.177365,120.488548,111.527394,1
4297,36.177365,120.488549,111.513883,1
4298,36.177365,120.488549,111.513883,1
4299,36.177365,120.488549,111.513883,1
4300,36.177365,120.48855,111.520107,1
4301,36.177365,120.48855,111.520107,1
4302,36.177365,120.48855,111.520107,1
4303,36.177365,120.488551,111.529294,1
4304,36.177365,120.488551,111.529294,1
4305,36.177365,120.488551,111.529294,1
4306,36.177365,120.488551,111.529294,1
4307,36.177364,120.488552,111.545238,1
4308,36.177364,120.488552,111.545238,1
4309,36.177364,120.488552,111.545238,1
4310,36.177364,120.488552,111.545238,1
4311,36.177364,120.488554,111.549647,1
4312,36.177364,120.488554,111.549647,1
4313,36.177364,120.488556,111.533764,1
4314,36.177364,120.488556,111.533764,1
4315,36.177364,120.488556,111.533764,1
4316,36.177364,120.488556,111.533764,1
4317,36.177364,120.488556,111.516169,1
4318,36.177364,120.488556,111.516169,1
4319,36.177363,120.488558,111.470842,1
4320,36.177363,120.488558,111.470842,1
4321,36.177363,120.488559,111.446999,1
4322,36.177363,120.488559,111.446999,1
4323,36.177363,120.488559,111.446999,1
4324,36.177363,120.48856,111.42884,1
4325,36.177363,120.48856,111.42884,1
4326,36.177363,120.48856,111.413595,1
4327,36.177363,120.48856,111.413595,1
4328,36.177363,120.48856,111.413595,1
4329,36.177363,120.48856,111.413595,1
4330,36.177363,120.488561,111.407846,1
4331,36.177363,120.488561,111.407846,1
4332,36.177362,120.488563,111.421171,1
4333,36.177362,120.488563,111.421171,1
4334,36.177362,120.488563,111.421171,1
4335,36.177362,120.488564,111.434434,1
4336,36.177362,120.488564,111.434434,1
4337,36.177362,120.488565,111.456972,1
4338,36.177362,120.488565,111.456972,1
4339,36.177362,120.488565,111.456972,1
4340,36.177362,120.488565,111.456972,1
4341,36.177361,120.488566,111.460712,1
4342,36.177361,120.488566,111.460712,1
4343,36.177361,120.488566,111.460712,1
4344,36.177361,120.488568,111.436476,1
4345,36.177361,120.488568,111.436476,1
4346,36.177361,120.488568,111.436476,1
4347,36.177361,120.488568,111.417831,1
4348,36.177361,120.488568,111.417831,1
4349,36.177361,120.488568,111.417831,1
4350,36.177361,120.48857,111.372457,1
4351,36.177361,120.48857,111.372457,1
4352,36.177361,120.48857,111.372457,1
4353,36.177361,120.48857,111.372457,1
4354,36.177361,120.48857,111.372457,1
4355,36.177361,120.488571,111.347388,1
4356,36.177361,120.488571,111.347388,1
4357,36.177361,120.488571,111.347388,1
4358,36.177361,120.488571,111.347388,1
4359,36.17736,120.488573,111.246566,1
4360,36.17736,120.488573,111.246566,1
4361,36.17736,120.488575,111.222968,1
4362,36.17736,120.488575,111.222968,1
4363,36.17736,120.488575,111.222968,1
4364,36.17736,120.488575,111.222968,1
4365,36.17736,120.488576,111.2431,1
4366,36.17736,120.488576,111.2431,1
4367,36.177359,120.488577,111.286502,1
4368,36.177359,120.488577,111.286502,1
4369,36.177359,120.488577,111.286502,1
4370,36.177359,120.488577,111.286502,1
4371,36.177359,120.488578,111.28948,1
4372,36.177359,120.488578,111.28948,1
4373,36.177359,120.488578,111.28948,1
4374,36.177359,120.48858,111.261632,1
4375,36.177359,120.48858,111.261632,1
4376,36.177359,120.48858,111.261632,1
4377,36.177359,120.48858,111.241324,1
4378,36.177359,120.48858,111.241324,1
4379,36.177359,120.48858,111.241324,1
4380,36.177358,120.488582,111.192716,1
4381,36.177358,120.488582,111.192716,1
4382,36.177358,120.488583,111.175286,1
